SKU,Tamanho_Pedido,Loja,Data_da_Venda,Marca,Preco
HL1002,04,Curitiba,20130322,Apple,2500
HL1008,02,Salvador,20130322,Philco,2000
HL1018,05,Guarulhos,20130322,Xiaomi,1200
HL1009,04,Recife,20130322,Motorola,1400
HL1018,03,Recife,20130322,Xiaomi,1200
HL1019,04,Belo Horizonte,20130322,Apple,6500
HL1013,02,Campinas,20130322,Nikon,1550
HL1021,01,Sao Paulo,20130322,Samsung,3000
HL1005,04,Sao Paulo,20130322,Canon,1500
HL1021,03,Salvador,20130323,Samsung,3000
HL1021,02,Sao Paulo,20130323,Samsung,3000
HL1005,04,Sao Paulo,20130323,Canon,1500
HL1013,05,Porto Alegre,20130323,Nikon,1550
HL1007,01,Rio de Janeiro,20130323,Dell,2300
HL1005,05,Goiania,20130323,Canon,1500
HL1015,02,Salvador,20130323,Sony,700
HL1005,04,Nova Iguacu,20130323,Canon,1500
HL1004,02,Goiania,20130323,Apple,1750
HL1009,01,Sao Paulo,20130324,Motorola,1400
HL1020,05,Recife,20130324,Motorola,1500
HL1015,04,Sao Paulo,20130324,Sony,700
HL1005,04,Sao Paulo,20130324,Canon,1500
HL1009,01,Rio de Janeiro,20130324,Motorola,1400
HL1020,04,Recife,20130324,Motorola,1500
HL1009,01,Belo Horizonte,20130324,Motorola,1400
HL1013,05,Rio de Janeiro,20130324,Nikon,1550
HL1012,02,Salvador,20130324,Dell,5500
HL1007,05,Sao Paulo,20130325,Dell,2300
HL1007,05,Sao Paulo,20130325,Dell,2300
HL1012,03,Recife,20130325,Dell,5500
HL1009,02,Rio de Janeiro,20130325,Motorola,1400
HL1015,03,Curitiba,20130325,Sony,700
HL1008,04,Fortaleza,20130325,Philco,2000
HL1021,05,Salvador,20130325,Samsung,3000
HL1014,05,Curitiba,20130325,Samsung,1100
HL1005,03,Sao Paulo,20130325,Canon,1500
HL1007,05,Rio de Janeiro,20130325,Dell,2300
HL1009,02,Sao Paulo,20130325,Motorola,1400
HL1009,01,Rio de Janeiro,20130325,Motorola,1400
HL1021,05,Sao Paulo,20130325,Samsung,3000
HL1002,02,Sao Paulo,20130325,Apple,2500
HL1023,03,Salvador,20130326,Samsung,1500
HL1007,03,Campinas,20130326,Dell,2300
HL1005,03,Belo Horizonte,20130326,Canon,1500
HL1002,03,Salvador,20130326,Apple,2500
HL1021,03,Salvador,20130326,Samsung,3000
HL1007,05,Sao Paulo,20130326,Dell,2300
HL1021,01,Sao Paulo,20130326,Samsung,3000
HL1021,05,Belo Horizonte,20130326,Samsung,3000
HL1007,04,Sao Paulo,20130327,Dell,2300
HL1018,03,Porto Alegre,20130327,Xiaomi,1200
HL1023,05,Fortaleza,20130327,Samsung,1500
HL1008,03,Rio de Janeiro,20130327,Philco,2000
HL1015,05,Sao Paulo,20130327,Sony,700
HL1016,02,Goiania,20130327,Samsung,1450
HL1009,04,Recife,20130328,Motorola,1400
HL1015,04,Campinas,20130328,Sony,700
HL1014,04,Sao Paulo,20130328,Samsung,1100
HL1021,03,Belo Horizonte,20130328,Samsung,3000
HL1021,03,Sao Paulo,20130328,Samsung,3000
HL1018,02,Belo Horizonte,20130328,Xiaomi,1200
HL1013,03,Curitiba,20130328,Nikon,1550
HL1020,03,Salvador,20130328,Motorola,1500
HL1003,02,Salvador,20130328,Samsung,4500
HL1013,02,Fortaleza,20130328,Nikon,1550
HL1010,02,Porto Alegre,20130328,Apple,1900
HL1015,01,Sao Paulo,20130328,Sony,700
HL1024,02,Sao Paulo,20130328,Acer,2400
HL1015,04,Fortaleza,20130328,Sony,700
HL1020,05,Belo Horizonte,20130328,Motorola,1500
HL1010,03,Rio de Janeiro,20130329,Apple,1900
HL1009,04,Curitiba,20130329,Motorola,1400
HL1015,01,Sao Paulo,20130329,Sony,700
HL1009,05,Rio de Janeiro,20130329,Motorola,1400
HL1008,02,Guarulhos,20130329,Philco,2000
HL1007,04,Belo Horizonte,20130329,Dell,2300
HL1022,02,Sao Paulo,20130329,Apple,750
HL1008,05,Recife,20130329,Philco,2000
HL1018,03,Nova Iguacu,20130329,Xiaomi,1200
HL1020,03,Goiania,20130329,Motorola,1500
HL1024,03,Guarulhos,20130329,Acer,2400
HL1019,05,Sao Paulo,20130329,Apple,6500
HL1008,03,Rio de Janeiro,20130329,Philco,2000
HL1024,01,Porto Alegre,20130329,Acer,2400
HL1015,04,Campinas,20130329,Sony,700
HL1015,05,Guarulhos,20130329,Sony,700
HL1005,04,Guarulhos,20130330,Canon,1500
HL1005,04,Belo Horizonte,20130330,Canon,1500
HL1003,02,Recife,20130330,Samsung,4500
HL1002,02,Rio de Janeiro,20130330,Apple,2500
HL1005,03,Sao Paulo,20130330,Canon,1500
HL1009,01,Rio de Janeiro,20130330,Motorola,1400
HL1018,05,Sao Paulo,20130331,Xiaomi,1200
HL1003,02,Sao Paulo,20130331,Samsung,4500
HL1002,02,Salvador,20130331,Apple,2500
HL1007,04,Sao Paulo,20130331,Dell,2300
HL1012,05,Sao Paulo,20130331,Dell,5500
HL1015,02,Sao Paulo,20130331,Sony,700
HL1024,01,Fortaleza,20130331,Acer,2400
HL1023,03,Sao Paulo,20130331,Samsung,1500
HL1021,05,Sao Paulo,20130331,Samsung,3000
HL1017,05,Rio de Janeiro,20130331,Samsung,5200
HL1021,01,Salvador,20130331,Samsung,3000
HL1006,04,Rio de Janeiro,20130331,Samsung,1400
HL1006,03,Rio de Janeiro,20130331,Samsung,1400
HL1021,04,Rio de Janeiro,20130331,Samsung,3000
HL1014,01,Guarulhos,20130401,Samsung,1100
HL1007,02,Sao Paulo,20130401,Dell,2300
HL1005,01,Sao Paulo,20130401,Canon,1500
HL1017,05,Recife,20130401,Samsung,5200
HL1018,01,Nova Iguacu,20130401,Xiaomi,1200
HL1008,01,Guarulhos,20130401,Philco,2000
HL1005,04,Rio de Janeiro,20130401,Canon,1500
HL1009,03,Salvador,20130401,Motorola,1400
HL1018,01,Fortaleza,20130401,Xiaomi,1200
HL1002,03,Rio de Janeiro,20130401,Apple,2500
HL1002,05,Salvador,20130401,Apple,2500
HL1015,01,Recife,20130401,Sony,700
HL1005,01,Rio de Janeiro,20130401,Canon,1500
HL1005,05,Fortaleza,20130401,Canon,1500
HL1018,04,Curitiba,20130401,Xiaomi,1200
HL1015,05,Salvador,20130401,Sony,700
HL1020,02,Rio de Janeiro,20130401,Motorola,1500
HL1015,04,Sao Paulo,20130402,Sony,700
HL1003,02,Porto Alegre,20130402,Samsung,4500
HL1009,03,Sao Paulo,20130402,Motorola,1400
HL1023,02,Recife,20130402,Samsung,1500
HL1021,02,Porto Alegre,20130402,Samsung,3000
HL1009,05,Sao Paulo,20130402,Motorola,1400
HL1015,02,Belo Horizonte,20130403,Sony,700
HL1009,04,Sao Paulo,20130403,Motorola,1400
HL1006,04,Recife,20130403,Samsung,1400
HL1005,02,Goiania,20130403,Canon,1500
HL1023,03,Rio de Janeiro,20130403,Samsung,1500
HL1024,04,Salvador,20130403,Acer,2400
HL1009,02,Fortaleza,20130403,Motorola,1400
HL1015,03,Campinas,20130403,Sony,700
HL1007,04,Niteroi,20130403,Dell,2300
HL1005,02,Fortaleza,20130403,Canon,1500
HL1018,02,Fortaleza,20130403,Xiaomi,1200
HL1005,03,Belo Horizonte,20130403,Canon,1500
HL1005,03,Goiania,20130403,Canon,1500
HL1007,05,Rio de Janeiro,20130404,Dell,2300
HL1015,02,Goiania,20130404,Sony,700
HL1015,04,Salvador,20130404,Sony,700
HL1022,03,Curitiba,20130404,Apple,750
HL1009,04,Fortaleza,20130404,Motorola,1400
HL1023,05,Sao Paulo,20130404,Samsung,1500
HL1012,04,Sao Paulo,20130404,Dell,5500
HL1009,05,Sao Paulo,20130404,Motorola,1400
HL1009,02,Porto Alegre,20130404,Motorola,1400
HL1018,05,Porto Alegre,20130404,Xiaomi,1200
HL1018,03,Recife,20130404,Xiaomi,1200
HL1006,03,Nova Iguacu,20130404,Samsung,1400
HL1015,02,Fortaleza,20130404,Sony,700
HL1013,02,Porto Alegre,20130405,Nikon,1550
HL1021,05,Sao Paulo,20130405,Samsung,3000
HL1013,03,Sao Paulo,20130405,Nikon,1550
HL1015,03,Salvador,20130405,Sony,700
HL1019,04,Rio de Janeiro,20130405,Apple,6500
HL1007,03,Campinas,20130405,Dell,2300
HL1007,01,Rio de Janeiro,20130405,Dell,2300
HL1007,02,Sao Paulo,20130405,Dell,2300
HL1010,05,Campinas,20130405,Apple,1900
HL1021,04,Guarulhos,20130405,Samsung,3000
HL1018,04,Sao Paulo,20130406,Xiaomi,1200
HL1019,04,Belo Horizonte,20130406,Apple,6500
HL1002,04,Curitiba,20130406,Apple,2500
HL1002,02,Salvador,20130406,Apple,2500
HL1023,04,Sao Paulo,20130406,Samsung,1500
HL1024,04,Salvador,20130406,Acer,2400
HL1015,03,Salvador,20130406,Sony,700
HL1023,02,Curitiba,20130406,Samsung,1500
HL1013,03,Curitiba,20130406,Nikon,1550
HL1009,04,Recife,20130406,Motorola,1400
HL1024,01,Belo Horizonte,20130406,Acer,2400
HL1009,05,Recife,20130406,Motorola,1400
HL1011,01,Fortaleza,20130407,Samsung,2000
HL1009,05,Rio de Janeiro,20130407,Motorola,1400
HL1023,04,Sao Paulo,20130407,Samsung,1500
HL1013,03,Goiania,20130407,Nikon,1550
HL1009,05,Fortaleza,20130407,Motorola,1400
HL1011,01,Fortaleza,20130407,Samsung,2000
HL1015,01,Goiania,20130407,Sony,700
HL1008,05,Sao Paulo,20130407,Philco,2000
HL1005,05,Guarulhos,20130408,Canon,1500
HL1008,05,Recife,20130408,Philco,2000
HL1018,01,Sao Paulo,20130408,Xiaomi,1200
HL1013,03,Fortaleza,20130408,Nikon,1550
HL1020,03,Sao Paulo,20130408,Motorola,1500
HL1020,05,Fortaleza,20130408,Motorola,1500
HL1019,04,Fortaleza,20130408,Apple,6500
HL1005,02,Salvador,20130408,Canon,1500
HL1020,04,Guarulhos,20130408,Motorola,1500
HL1018,03,Sao Paulo,20130408,Xiaomi,1200
HL1009,01,Fortaleza,20130408,Motorola,1400
HL1021,03,Curitiba,20130409,Samsung,3000
HL1023,03,Rio de Janeiro,20130409,Samsung,1500
HL1006,01,Sao Paulo,20130409,Samsung,1400
HL1008,01,Sao Paulo,20130409,Philco,2000
HL1021,03,Salvador,20130409,Samsung,3000
HL1012,05,Fortaleza,20130409,Dell,5500
HL1012,01,Fortaleza,20130409,Dell,5500
HL1021,05,Rio de Janeiro,20130409,Samsung,3000
HL1006,02,Sao Paulo,20130409,Samsung,1400
HL1008,02,Goiania,20130409,Philco,2000
HL1020,05,Recife,20130409,Motorola,1500
HL1013,02,Rio de Janeiro,20130409,Nikon,1550
HL1013,01,Fortaleza,20130409,Nikon,1550
HL1023,04,Sao Paulo,20130410,Samsung,1500
HL1024,02,Salvador,20130410,Acer,2400
HL1015,03,Sao Paulo,20130410,Sony,700
HL1013,05,Salvador,20130410,Nikon,1550
HL1012,01,Rio de Janeiro,20130410,Dell,5500
HL1019,03,Rio de Janeiro,20130411,Apple,6500
HL1009,04,Sao Paulo,20130411,Motorola,1400
HL1018,02,Campinas,20130411,Xiaomi,1200
HL1023,02,Rio de Janeiro,20130411,Samsung,1500
HL1008,05,Recife,20130411,Philco,2000
HL1021,04,Sao Paulo,20130411,Samsung,3000
HL1010,05,Recife,20130411,Apple,1900
HL1021,03,Fortaleza,20130411,Samsung,3000
HL1021,03,Belo Horizonte,20130411,Samsung,3000
HL1018,02,Recife,20130411,Xiaomi,1200
HL1007,03,Campinas,20130411,Dell,2300
HL1006,02,Sao Paulo,20130412,Samsung,1400
HL1014,01,Rio de Janeiro,20130412,Samsung,1100
HL1021,02,Salvador,20130412,Samsung,3000
HL1023,05,Salvador,20130412,Samsung,1500
HL1014,01,Sao Paulo,20130412,Samsung,1100
HL1019,04,Porto Alegre,20130412,Apple,6500
HL1023,02,Curitiba,20130412,Samsung,1500
HL1018,03,Porto Alegre,20130412,Xiaomi,1200
HL1023,02,Salvador,20130412,Samsung,1500
HL1015,03,Fortaleza,20130412,Sony,700
HL1002,03,Porto Alegre,20130412,Apple,2500
HL1018,02,Guarulhos,20130412,Xiaomi,1200
HL1005,03,Salvador,20130412,Canon,1500
HL1013,01,Goiania,20130412,Nikon,1550
HL1005,04,Recife,20130412,Canon,1500
HL1008,05,Rio de Janeiro,20130413,Philco,2000
HL1007,01,Rio de Janeiro,20130413,Dell,2300
HL1005,03,Salvador,20130413,Canon,1500
HL1015,05,Salvador,20130413,Sony,700
HL1013,02,Salvador,20130413,Nikon,1550
HL1019,01,Salvador,20130413,Apple,6500
HL1008,03,Rio de Janeiro,20130413,Philco,2000
HL1019,02,Campinas,20130413,Apple,6500
HL1015,02,Rio de Janeiro,20130413,Sony,700
HL1019,02,Sao Paulo,20130413,Apple,6500
HL1021,05,Rio de Janeiro,20130414,Samsung,3000
HL1009,04,Belo Horizonte,20130414,Motorola,1400
HL1021,05,Rio de Janeiro,20130414,Samsung,3000
HL1015,05,Curitiba,20130414,Sony,700
HL1018,04,Rio de Janeiro,20130414,Xiaomi,1200
HL1002,01,Porto Alegre,20130414,Apple,2500
HL1015,03,Recife,20130414,Sony,700
HL1021,05,Nova Iguacu,20130414,Samsung,3000
HL1019,01,Fortaleza,20130414,Apple,6500
HL1018,02,Sao Paulo,20130415,Xiaomi,1200
HL1018,02,Sao Paulo,20130415,Xiaomi,1200
HL1018,01,Belo Horizonte,20130415,Xiaomi,1200
HL1009,05,Rio de Janeiro,20130415,Motorola,1400
HL1005,01,Sao Paulo,20130415,Canon,1500
HL1009,04,Recife,20130415,Motorola,1400
HL1008,02,Rio de Janeiro,20130415,Philco,2000
HL1010,03,Sao Paulo,20130415,Apple,1900
HL1019,01,Porto Alegre,20130415,Apple,6500
HL1017,05,Porto Alegre,20130415,Samsung,5200
HL1021,04,Rio de Janeiro,20130415,Samsung,3000
HL1007,03,Porto Alegre,20130415,Dell,2300
HL1009,05,Sao Paulo,20130416,Motorola,1400
HL1023,02,Campinas,20130416,Samsung,1500
HL1006,03,Sao Paulo,20130416,Samsung,1400
HL1007,05,Salvador,20130416,Dell,2300
HL1018,05,Rio de Janeiro,20130416,Xiaomi,1200
HL1019,02,Rio de Janeiro,20130416,Apple,6500
HL1015,05,Rio de Janeiro,20130416,Sony,700
HL1018,02,Rio de Janeiro,20130416,Xiaomi,1200
HL1021,02,Recife,20130416,Samsung,3000
HL1008,02,Campinas,20130416,Philco,2000
HL1008,03,Rio de Janeiro,20130417,Philco,2000
HL1019,02,Curitiba,20130417,Apple,6500
HL1019,01,Fortaleza,20130417,Apple,6500
HL1008,04,Guarulhos,20130417,Philco,2000
HL1011,02,Belo Horizonte,20130417,Samsung,2000
HL1011,03,Fortaleza,20130417,Samsung,2000
HL1014,01,Campinas,20130417,Samsung,1100
HL1009,02,Guarulhos,20130417,Motorola,1400
HL1024,05,Nova Iguacu,20130418,Acer,2400
HL1009,03,Sao Paulo,20130418,Motorola,1400
HL1005,02,Sao Paulo,20130418,Canon,1500
HL1007,01,Fortaleza,20130418,Dell,2300
HL1011,02,Fortaleza,20130418,Samsung,2000
HL1020,05,Belo Horizonte,20130418,Motorola,1500
HL1008,05,Salvador,20130418,Philco,2000
HL1023,04,Campinas,20130418,Samsung,1500
HL1015,03,Porto Alegre,20130418,Sony,700
HL1024,04,Rio de Janeiro,20130418,Acer,2400
HL1018,02,Sao Paulo,20130418,Xiaomi,1200
HL1007,03,Belo Horizonte,20130418,Dell,2300
HL1023,03,Campinas,20130418,Samsung,1500
HL1024,03,Niteroi,20130418,Acer,2400
HL1015,02,Sao Paulo,20130419,Sony,700
HL1015,01,Rio de Janeiro,20130419,Sony,700
HL1005,04,Recife,20130419,Canon,1500
HL1007,03,Rio de Janeiro,20130419,Dell,2300
HL1018,01,Niteroi,20130419,Xiaomi,1200
HL1023,05,Sao Paulo,20130420,Samsung,1500
HL1021,05,Nova Iguacu,20130420,Samsung,3000
HL1019,04,Salvador,20130420,Apple,6500
HL1008,05,Guarulhos,20130420,Philco,2000
HL1016,05,Porto Alegre,20130420,Samsung,1450
HL1003,05,Salvador,20130420,Samsung,4500
HL1020,03,Recife,20130420,Motorola,1500
HL1013,04,Salvador,20130420,Nikon,1550
HL1002,02,Fortaleza,20130420,Apple,2500
HL1002,05,Recife,20130421,Apple,2500
HL1005,02,Sao Paulo,20130421,Canon,1500
HL1006,04,Curitiba,20130421,Samsung,1400
HL1015,03,Recife,20130421,Sony,700
HL1018,03,Fortaleza,20130421,Xiaomi,1200
HL1009,02,Rio de Janeiro,20130421,Motorola,1400
HL1013,04,Fortaleza,20130421,Nikon,1550
HL1015,05,Recife,20130422,Sony,700
HL1012,03,Guarulhos,20130422,Dell,5500
HL1005,05,Guarulhos,20130422,Canon,1500
HL1015,02,Belo Horizonte,20130422,Sony,700
HL1013,03,Rio de Janeiro,20130422,Nikon,1550
HL1012,01,Recife,20130422,Dell,5500
HL1007,04,Campinas,20130423,Dell,2300
HL1009,02,Rio de Janeiro,20130423,Motorola,1400
HL1012,04,Porto Alegre,20130423,Dell,5500
HL1007,05,Fortaleza,20130423,Dell,2300
HL1005,03,Fortaleza,20130423,Canon,1500
HL1002,05,Sao Paulo,20130423,Apple,2500
HL1008,05,Fortaleza,20130423,Philco,2000
HL1021,04,Sao Paulo,20130423,Samsung,3000
HL1021,04,Sao Paulo,20130423,Samsung,3000
HL1018,04,Guarulhos,20130423,Xiaomi,1200
HL1015,04,Nova Iguacu,20130424,Sony,700
HL1015,05,Porto Alegre,20130424,Sony,700
HL1020,04,Fortaleza,20130424,Motorola,1500
HL1012,05,Salvador,20130424,Dell,5500
HL1021,01,Sao Paulo,20130424,Samsung,3000
HL1002,05,Sao Paulo,20130424,Apple,2500
HL1023,02,Sao Paulo,20130424,Samsung,1500
HL1019,03,Sao Paulo,20130424,Apple,6500
HL1013,02,Salvador,20130425,Nikon,1550
HL1007,04,Salvador,20130425,Dell,2300
HL1005,04,Guarulhos,20130425,Canon,1500
HL1007,02,Recife,20130425,Dell,2300
HL1019,01,Campinas,20130425,Apple,6500
HL1005,01,Rio de Janeiro,20130425,Canon,1500
HL1015,03,Sao Paulo,20130425,Sony,700
HL1024,01,Rio de Janeiro,20130426,Acer,2400
HL1015,05,Salvador,20130426,Sony,700
HL1020,05,Porto Alegre,20130426,Motorola,1500
HL1008,04,Salvador,20130426,Philco,2000
HL1005,02,Porto Alegre,20130426,Canon,1500
HL1012,05,Rio de Janeiro,20130426,Dell,5500
HL1002,03,Recife,20130426,Apple,2500
HL1021,02,Recife,20130426,Samsung,3000
HL1019,05,Porto Alegre,20130426,Apple,6500
HL1009,01,Rio de Janeiro,20130426,Motorola,1400
HL1004,04,Belo Horizonte,20130426,Apple,1750
HL1018,05,Curitiba,20130426,Xiaomi,1200
HL1007,02,Guarulhos,20130426,Dell,2300
HL1005,02,Salvador,20130427,Canon,1500
HL1008,05,Salvador,20130427,Philco,2000
HL1018,03,Sao Paulo,20130427,Xiaomi,1200
HL1013,01,Salvador,20130427,Nikon,1550
HL1015,01,Curitiba,20130427,Sony,700
HL1023,03,Fortaleza,20130428,Samsung,1500
HL1007,04,Porto Alegre,20130428,Dell,2300
HL1015,05,Curitiba,20130428,Sony,700
HL1007,04,Rio de Janeiro,20130428,Dell,2300
HL1023,05,Fortaleza,20130428,Samsung,1500
HL1021,05,Rio de Janeiro,20130428,Samsung,3000
HL1007,03,Curitiba,20130428,Dell,2300
HL1013,01,Recife,20130428,Nikon,1550
HL1017,02,Rio de Janeiro,20130429,Samsung,5200
HL1019,02,Guarulhos,20130429,Apple,6500
HL1018,01,Sao Paulo,20130429,Xiaomi,1200
HL1017,04,Fortaleza,20130429,Samsung,5200
HL1007,02,Recife,20130429,Dell,2300
HL1013,03,Campinas,20130429,Nikon,1550
HL1021,02,Sao Paulo,20130429,Samsung,3000
HL1018,03,Guarulhos,20130429,Xiaomi,1200
HL1008,03,Sao Paulo,20130429,Philco,2000
HL1018,04,Fortaleza,20130429,Xiaomi,1200
HL1002,01,Sao Paulo,20130429,Apple,2500
HL1006,01,Belo Horizonte,20130430,Samsung,1400
HL1018,01,Guarulhos,20130430,Xiaomi,1200
HL1013,04,Recife,20130430,Nikon,1550
HL1018,01,Nova Iguacu,20130430,Xiaomi,1200
HL1019,03,Salvador,20130430,Apple,6500
HL1002,02,Sao Paulo,20130501,Apple,2500
HL1012,03,Curitiba,20130501,Dell,5500
HL1018,05,Guarulhos,20130501,Xiaomi,1200
HL1005,01,Sao Paulo,20130501,Canon,1500
HL1021,04,Recife,20130501,Samsung,3000
HL1009,04,Rio de Janeiro,20130501,Motorola,1400
HL1019,02,Campinas,20130501,Apple,6500
HL1014,01,Rio de Janeiro,20130502,Samsung,1100
HL1002,05,Fortaleza,20130502,Apple,2500
HL1021,03,Salvador,20130502,Samsung,3000
HL1007,04,Sao Paulo,20130502,Dell,2300
HL1023,03,Rio de Janeiro,20130502,Samsung,1500
HL1005,05,Guarulhos,20130502,Canon,1500
HL1021,05,Fortaleza,20130503,Samsung,3000
HL1005,03,Curitiba,20130503,Canon,1500
HL1009,02,Sao Paulo,20130503,Motorola,1400
HL1018,03,Fortaleza,20130503,Xiaomi,1200
HL1024,01,Rio de Janeiro,20130503,Acer,2400
HL1024,05,Sao Paulo,20130503,Acer,2400
HL1020,03,Porto Alegre,20130503,Motorola,1500
HL1005,04,Fortaleza,20130503,Canon,1500
HL1005,02,Recife,20130503,Canon,1500
HL1007,02,Salvador,20130503,Dell,2300
HL1009,04,Curitiba,20130504,Motorola,1400
HL1009,01,Curitiba,20130504,Motorola,1400
HL1015,05,Fortaleza,20130504,Sony,700
HL1005,01,Rio de Janeiro,20130504,Canon,1500
HL1024,04,Recife,20130504,Acer,2400
HL1023,03,Belo Horizonte,20130504,Samsung,1500
HL1002,03,Porto Alegre,20130504,Apple,2500
HL1015,05,Belo Horizonte,20130504,Sony,700
HL1009,01,Salvador,20130504,Motorola,1400
HL1002,02,Niteroi,20130504,Apple,2500
HL1020,04,Fortaleza,20130504,Motorola,1500
HL1002,03,Fortaleza,20130505,Apple,2500
HL1015,01,Niteroi,20130505,Sony,700
HL1023,04,Salvador,20130505,Samsung,1500
HL1002,02,Porto Alegre,20130505,Apple,2500
HL1009,03,Recife,20130505,Motorola,1400
HL1012,01,Belo Horizonte,20130505,Dell,5500
HL1009,03,Salvador,20130505,Motorola,1400
HL1008,03,Sao Paulo,20130505,Philco,2000
HL1021,05,Guarulhos,20130505,Samsung,3000
HL1008,05,Sao Paulo,20130505,Philco,2000
HL1005,02,Guarulhos,20130505,Canon,1500
HL1005,05,Sao Paulo,20130505,Canon,1500
HL1007,05,Salvador,20130505,Dell,2300
HL1013,02,Fortaleza,20130506,Nikon,1550
HL1021,04,Goiania,20130506,Samsung,3000
HL1009,04,Rio de Janeiro,20130506,Motorola,1400
HL1013,05,Nova Iguacu,20130506,Nikon,1550
HL1005,01,Rio de Janeiro,20130506,Canon,1500
HL1012,01,Campinas,20130506,Dell,5500
HL1012,03,Recife,20130506,Dell,5500
HL1022,01,Curitiba,20130507,Apple,750
HL1009,02,Sao Paulo,20130507,Motorola,1400
HL1023,01,Salvador,20130507,Samsung,1500
HL1003,02,Sao Paulo,20130507,Samsung,4500
HL1005,02,Guarulhos,20130507,Canon,1500
HL1015,02,Sao Paulo,20130507,Sony,700
HL1007,02,Rio de Janeiro,20130507,Dell,2300
HL1023,03,Sao Paulo,20130507,Samsung,1500
HL1015,04,Campinas,20130508,Sony,700
HL1005,02,Rio de Janeiro,20130508,Canon,1500
HL1004,01,Salvador,20130508,Apple,1750
HL1015,01,Goiania,20130508,Sony,700
HL1004,04,Recife,20130508,Apple,1750
HL1005,05,Rio de Janeiro,20130508,Canon,1500
HL1017,04,Niteroi,20130508,Samsung,5200
HL1008,03,Rio de Janeiro,20130508,Philco,2000
HL1012,02,Salvador,20130508,Dell,5500
HL1010,03,Curitiba,20130508,Apple,1900
HL1013,02,Sao Paulo,20130508,Nikon,1550
HL1009,01,Sao Paulo,20130508,Motorola,1400
HL1005,01,Salvador,20130508,Canon,1500
HL1009,03,Sao Paulo,20130509,Motorola,1400
HL1007,05,Salvador,20130509,Dell,2300
HL1005,05,Curitiba,20130509,Canon,1500
HL1018,02,Belo Horizonte,20130509,Xiaomi,1200
HL1021,03,Recife,20130509,Samsung,3000
HL1008,01,Recife,20130509,Philco,2000
HL1014,02,Salvador,20130509,Samsung,1100
HL1024,05,Rio de Janeiro,20130509,Acer,2400
HL1002,03,Guarulhos,20130509,Apple,2500
HL1007,01,Goiania,20130510,Dell,2300
HL1006,03,Fortaleza,20130510,Samsung,1400
HL1015,04,Sao Paulo,20130510,Sony,700
HL1015,05,Belo Horizonte,20130510,Sony,700
HL1018,02,Guarulhos,20130510,Xiaomi,1200
HL1005,03,Fortaleza,20130511,Canon,1500
HL1024,03,Goiania,20130511,Acer,2400
HL1007,03,Sao Paulo,20130511,Dell,2300
HL1008,04,Sao Paulo,20130511,Philco,2000
HL1023,02,Salvador,20130511,Samsung,1500
HL1008,02,Fortaleza,20130511,Philco,2000
HL1007,01,Fortaleza,20130511,Dell,2300
HL1015,01,Fortaleza,20130511,Sony,700
HL1021,03,Sao Paulo,20130511,Samsung,3000
HL1005,05,Fortaleza,20130511,Canon,1500
HL1013,02,Porto Alegre,20130511,Nikon,1550
HL1012,04,Sao Paulo,20130512,Dell,5500
HL1013,04,Salvador,20130512,Nikon,1550
HL1007,05,Sao Paulo,20130512,Dell,2300
HL1005,04,Salvador,20130512,Canon,1500
HL1021,02,Sao Paulo,20130512,Samsung,3000
HL1017,05,Sao Paulo,20130512,Samsung,5200
HL1009,01,Sao Paulo,20130512,Motorola,1400
HL1011,01,Belo Horizonte,20130512,Samsung,2000
HL1008,01,Sao Paulo,20130513,Philco,2000
HL1024,01,Rio de Janeiro,20130513,Acer,2400
HL1008,01,Sao Paulo,20130513,Philco,2000
HL1015,03,Recife,20130513,Sony,700
HL1011,04,Guarulhos,20130513,Samsung,2000
HL1009,02,Campinas,20130513,Motorola,1400
HL1023,04,Fortaleza,20130513,Samsung,1500
HL1004,03,Sao Paulo,20130513,Apple,1750
HL1018,04,Niteroi,20130513,Xiaomi,1200
HL1020,02,Sao Paulo,20130513,Motorola,1500
HL1010,03,Rio de Janeiro,20130513,Apple,1900
HL1024,01,Goiania,20130514,Acer,2400
HL1018,02,Sao Paulo,20130514,Xiaomi,1200
HL1006,04,Belo Horizonte,20130514,Samsung,1400
HL1021,02,Porto Alegre,20130514,Samsung,3000
HL1020,04,Belo Horizonte,20130515,Motorola,1500
HL1014,04,Rio de Janeiro,20130515,Samsung,1100
HL1003,05,Recife,20130515,Samsung,4500
HL1015,05,Rio de Janeiro,20130515,Sony,700
HL1004,02,Salvador,20130515,Apple,1750
HL1007,04,Guarulhos,20130515,Dell,2300
HL1023,02,Recife,20130515,Samsung,1500
HL1005,01,Fortaleza,20130516,Canon,1500
HL1008,05,Sao Paulo,20130516,Philco,2000
HL1008,02,Belo Horizonte,20130516,Philco,2000
HL1015,01,Sao Paulo,20130516,Sony,700
HL1012,05,Campinas,20130516,Dell,5500
HL1005,04,Recife,20130516,Canon,1500
HL1004,01,Goiania,20130516,Apple,1750
HL1014,01,Goiania,20130516,Samsung,1100
HL1015,04,Sao Paulo,20130516,Sony,700
HL1002,05,Salvador,20130516,Apple,2500
HL1015,03,Curitiba,20130517,Sony,700
HL1005,01,Goiania,20130517,Canon,1500
HL1018,04,Guarulhos,20130517,Xiaomi,1200
HL1008,05,Porto Alegre,20130517,Philco,2000
HL1015,02,Goiania,20130517,Sony,700
HL1004,04,Fortaleza,20130517,Apple,1750
HL1015,05,Porto Alegre,20130517,Sony,700
